color,group,id,label,language,last_updated,links,markdown,parent,path,preview,tags,type,value
#FFC107,5,concepts/实时价格获取,实时价格获取,,2026-05-09,"['价格监控与预警系统', 'Tushare', 'AKShare']","---
title: ""实时价格获取""
type: concept
tags: [real-time-price, data-fetch, monitoring]
sources: [price-monitoring-and-alert-system]
last_updated: 2026-05-09
---

# 实时价格获取

[[价格监控与预警系统]]采用四级实时价格获取优先级策略：

1. `intraday_service.refresh_point`（DB 秒级快照）
2. [[Tushare]] `get_realtime_quote_async`
3. [[AKShare]] `StockDataService`
4. DB KlineDaily 最新收盘价兜底

这种设计确保了在高频监控场景下的数据可靠性和低延迟。",,wiki/concepts/实时价格获取.md,# 实时价格获取 [[价格监控与预警系统]]采用四级实时价格获取优先级策略： 1. `intraday_service.refresh_point`（DB 秒级快照）,"['real-time-price', 'data-fetch', 'monitoring']",concept,4
#FFC107,5,concepts/技术指标告警,技术指标告警,,2026-05-09,"['价格监控与预警系统', 'AI智能盯盘']","---
title: ""技术指标告警""
type: concept
tags: [technical-indicators, alert, monitoring]
sources: [price-monitoring-and-alert-system]
last_updated: 2026-05-09
---

# 技术指标告警

[[价格监控与预警系统]]支持基于常见技术指标的自动告警：

- RSI：>80 严重超买 / <20 严重超卖
- MA：多头排列/空头排列变化
- MACD：底部金叉/顶部死叉

这些技术指标告警与价格监控、[[AI智能盯盘]]共同构成了系统的多维度监控能力。",,wiki/concepts/技术指标告警.md,# 技术指标告警 [[价格监控与预警系统]]支持基于常见技术指标的自动告警： - RSI：>80 严重超买 / <20 严重超卖,"['technical-indicators', 'alert', 'monitoring']",concept,3
#00BCD4,1,concepts/混合AI优化模型,HybridAIOptimizationModel,,2026-05-08,"['DeepLearning', 'GeneticAlgorithm', '慧公寓管理系统', 'SelfImprovingAI']","---
title: ""HybridAIOptimizationModel""
type: concept
tags: [ai, optimization, hybrid, deep-learning, genetic-algorithm]
sources: [wangxinjie-backend-developer-resume]
last_updated: 2026-05-08
---

# Hybrid AI Optimization Model (混合AI优化模型)

混合AI优化模型指将[[DeepLearning|深度学习]]与[[GeneticAlgorithm|遗传算法]]等优化方法结合的技术路线。深度学习负责模式识别和预测，遗传算法负责全局搜索和优化。在[[慧公寓管理系统]]中用于动态宿舍分配：深度学习分析入住需求和优先级，遗传算法优化分配方案，实现空置率从30%降至10%。

## Key Advantages
- 深度学习捕捉复杂非线性关系
- 遗传算法提供全局搜索能力，避免局部最优
- 两者互补，适合约束优化+预测的混合场景

## Connections
- [[慧公寓管理系统]] — 实际应用案例
- [[DeepLearning]] — 模式识别组件
- [[GeneticAlgorithm]] — 优化组件
- [[SelfImprovingAI]] — 自我优化思想有相似之处",,wiki/concepts/混合AI优化模型.md,# Hybrid AI Optimization Model (混合AI优化模型) 混合AI优化模型指将[[DeepLearning|深度学习]]与[[GeneticAlgorithm|遗传算法]]等优化方法结合的技术路线。深度学习负责模式识别和预测，遗传算法负责全局搜索和优化。在[[慧公寓管理系统]]中用于动态宿舍分配：深度学习分析入住需求和优先级，遗传算法优化分配方案，实现空置率从30%降至10%。 ## Key Advantage,"['ai', 'optimization', 'hybrid', 'deep-learning', 'genetic-algorithm']",concept,5
#FFC107,5,concepts/预警规则组合,预警规则组合,,2026-05-09,"['价格监控与预警系统', '风险预警']","---
title: ""预警规则组合""
type: concept
tags: [alert-rules, risk-alert]
sources: [price-monitoring-and-alert-system]
last_updated: 2026-05-09
---

# 预警规则组合

[[价格监控与预警系统]]的[[风险预警]]支持自定义预警规则组合，允许多条件触发。

## 多条件触发示例

- 价格跌破 MA20
- 成交量放大 2 倍
- RSI<30

当三个条件同时满足时触发告警。

## 预警等级

- 提示
- 警告
- 紧急",,wiki/concepts/预警规则组合.md,# 预警规则组合 [[价格监控与预警系统]]的[[风险预警]]支持自定义预警规则组合，允许多条件触发。 ## 多条件触发示例,"['alert-rules', 'risk-alert']",concept,3
#00BCD4,1,entities/AIRequestOptimizer,AIRequestOptimizer,,2026-05-09,"['AsyncClientPool', 'ai-intelligent-analysis-system', 'Redis', 'RateLimiting']","---
title: ""AIRequestOptimizer""
type: entity
tags: [ai, request-optimization, concurrency]
sources: [ai-intelligent-analysis-system]
last_updated: 2026-05-09
---

## Summary

AIRequestOptimizer 是 AI 调用治理的核心组件，位于 `app/services/ai/ai_request_optimizer.py`。提供五层防护：并发控制（`asyncio.Semaphore(max_concurrent=5)`）、请求重试（最大3次指数退避）、超时控制（60s）、熔断器（5次失败→180s冷却→半开状态）、连接池复用（[[AsyncClientPool]]）。内置详细的阶段耗时追踪（semaphore_wait/client_wait/api_elapsed），超过10s的慢请求自动记录。

## Related

- [[ai-intelligent-analysis-system|AI智能分析系统]] — 所属系统
- [[AsyncClientPool]] — 连接池管理
- [[Redis]] — 缓存支持
- [[RateLimiting]] — 类似治理模式",,wiki/entities/AIRequestOptimizer.md,## Summary AIRequestOptimizer 是 AI 调用治理的核心组件，位于 `app/services/ai/ai_request_optimizer.py`。提供五层防护：并发控制（`asyncio.Semaphore(max_concurrent=5)`）、请求重试（最大3次指数退避）、超时控制（60s）、熔断器（5次失败→180s冷却→半开状态）、连接池复用（[[AsyncClientPool]]）。内置详细的,"['ai', 'request-optimization', 'concurrency']",entity,8
#FFC107,5,entities/AI智能盯盘,AI智能盯盘,,2026-05-09,['价格监控与预警系统'],"---
title: ""AI智能盯盘""
type: entity
tags: [ai-monitoring, smart-alert, real-time]
sources: [price-monitoring-and-alert-system]
last_updated: 2026-05-09
---

# AI智能盯盘

AI 智能盯盘是[[价格监控与预警系统]]的高级功能，位于 `app/api/v1/stock/ai_monitoring.py`。它利用 AI 实时监控持仓股票，自动识别异常信号，结合市场环境、个股技术面、资金流向综合判断，生成智能交易建议（减仓/加仓/持有/清仓）。

## 关键特性

- 支持自定义盯盘规则（价格偏离、成交量异动、技术信号）
- 告警触发时自动生成交易计划
- 与通知与消息系统集成进行多渠道通知
- 支持启动/停止 AI 盯盘",,wiki/entities/AI智能盯盘.md,# AI智能盯盘 AI 智能盯盘是[[价格监控与预警系统]]的高级功能，位于 `app/api/v1/stock/ai_monitoring.py`。它利用 AI 实时监控持仓股票，自动识别异常信号，结合市场环境、个股技术面、资金流向综合判断，生成智能交易建议（减仓/加仓/持有/清仓）。 ## 关键特性,"['ai-monitoring', 'smart-alert', 'real-time']",entity,5
#FFC107,5,entities/AKShare,AKShare,,2026-05-09,"['longhubang-analysis-system', 'Tushare', 'A股市场']","---
title: ""AKShare""
type: entity
tags: [data-source, a-share, longhubang]
sources: [longhubang-analysis-system]
last_updated: 2026-05-09
---

**AKShare** 是一个开源的 A 股数据接口库，在[[longhubang-analysis-system|龙虎榜分析系统]]中作为主力数据源，通过 `stock_lhb_detail_em` 接口获取每日龙虎榜详情。与 [[Tushare]] 双数据源整合，互相补充，提高龙虎榜数据完整性。

## Connections
- [[Tushare]] — 互补数据源
- [[longhubang-analysis-system]] — 龙虎榜系统核心数据来源
- [[A股市场]] — 面向A股市场的数据接口",,wiki/entities/AKShare.md,**AKShare** 是一个开源的 A 股数据接口库，在[[longhubang-analysis-system|龙虎榜分析系统]]中作为主力数据源，通过 `stock_lhb_detail_em` 接口获取每日龙虎榜详情。与 [[Tushare]] 双数据源整合，互相补充，提高龙虎榜数据完整性。 ## Connections - [[Tushare]] — 互补数据源,"['data-source', 'a-share', 'longhubang']",entity,13
#8BC34A,2,entities/AlipayProvider,AlipayProvider,,2026-05-09,"['subscription-payment-system', 'PaymentFactory', 'BasePaymentProvider']","---
title: ""AlipayProvider""
type: entity
tags: [payment, alipay]
sources: [subscription-payment-system]
last_updated: 2026-05-09
---

# AlipayProvider

支付宝支付提供商，在[[subscription-payment-system|订阅与支付系统]]中通过 [[PaymentFactory]] 注册。实现了 [[BasePaymentProvider]] 定义的统一支付接口。

## 关键特性

- 使用 RSA2 签名（SHA256）
- 支持扫码支付（`trade.precreate`）、网页支付（`trade.page.pay`）、H5 支付（`trade.wap.pay`）
- 提供订单查询（`trade.query`）、退款（`trade.refund`）、关闭订单（`trade.close`）接口
- 通过环境变量和数据库 `payment_channels` 表配置，敏感信息通过文件路径读取
- 支持沙箱模式

## 支付流程

1. 创建订单 → 调用支付宝创建支付 → 返回 qr_code_url / redirect_url
2. 用户支付
3. 异步回调：验签 → 查重 → 金额校验 → 开通会员
4. 同步返回：验证签名 + 交易状态

See also: [[subscription-payment-system]]",,wiki/entities/AlipayProvider.md,# AlipayProvider 支付宝支付提供商，在[[subscription-payment-system|订阅与支付系统]]中通过 [[PaymentFactory]] 注册。实现了 [[BasePaymentProvider]] 定义的统一支付接口。 ## 关键特性,"['payment', 'alipay']",entity,8
#00BCD4,11,entities/AmandaAskell,Amanda Askell,,2026-05-06,"['Anthropic', 'Claude', 'Evaluation']","---
title: ""Amanda Askell""
type: entity
tags: [researcher, anthropic, safety]
sources: [things-we-learned-about-llms-in-2024]
last_updated: 2026-05-06
---

# Amanda Askell

Amanda Askell is a researcher at [[Anthropic]], responsible for much of the work behind [[Claude]]'s character. She is known for advocating test-driven development for system prompts: ""You don't write down a system prompt and find ways to test it. You write down tests and find a system prompt that passes them.""

## Connections

- [[Anthropic]] — her employer
- [[Claude]] — models she helped shape
- [[Evaluation]] — her philosophy on systematic prompt testing",,wiki/entities/AmandaAskell.md,"# Amanda Askell Amanda Askell is a researcher at [[Anthropic]], responsible for much of the work behind [[Claude]]'s character. She is known for advocating test-driven development for system prompts: ""You don't write dow","['researcher', 'anthropic', 'safety']",entity,6
#00BCD4,11,entities/Anthropic,Anthropic,,2026-05-06,"['Claude', 'SimonWillison', 'ClaudeArtifacts', 'AmandaAskell', 'AIAlignment']","---
title: ""Anthropic""
type: entity
tags: [company, ai-lab, llm]
sources: [things-we-learned-about-llms-in-2024]
last_updated: 2026-05-06
---

# Anthropic

Anthropic is an AI safety company behind the [[Claude]] model family. In 2024, they released the Claude 3 series (Haiku, Sonnet, Opus) in March, followed by Claude 3.5 Sonnet in June — which remained [[SimonWillison]]'s favorite model through the end of the year. They introduced [[ClaudeArtifacts]], a groundbreaking feature for prompt-driven app generation. They also introduced Computer Use capability.

## Key developments in 2024

- [[Claude|Claude 3 Opus]] — GPT-4-beating model (March 2024)
- [[Claude|Claude 3.5 Sonnet]] — Willison's favorite model for 6+ months (June 2024)
- [[ClaudeArtifacts]] — interactive app generation within Claude interface
- Computer Use capability (October 2024)
- CLAUDE.md system for Claude Code projects

## Connections

- [[Claude]] — their model family
- [[AmandaAskell]] — researcher responsible for Claude's character
- [[ClaudeArtifacts]] — innovative prompt-driven app generation
- [[AIAlignment]] — their core research focus",,wiki/entities/Anthropic.md,"# Anthropic Anthropic is an AI safety company behind the [[Claude]] model family. In 2024, they released the Claude 3 series (Haiku, Sonnet, Opus) in March, followed by Claude 3.5 Sonnet in June — which remained [[SimonW","['company', 'ai-lab', 'llm']",entity,11
#00BCD4,11,entities/Apple,Apple,,2026-05-06,"['AppleIntelligence', 'SimonWillison', 'MLXvlm', 'LLaMA', 'Qwen']","---
title: ""Apple""
type: entity
tags: [company, hardware, ai]
sources: [things-we-learned-about-llms-in-2024]
last_updated: 2026-05-06
---

# Apple

Apple is a technology company whose AI initiatives in 2024 had a mixed reception. Their MLX library for Apple Silicon received high praise, enabling GPT-4 class models on Mac hardware. However, their [[AppleIntelligence]] features were described by [[SimonWillison]] as ""bad"" — offering notification summaries that misrepresent news and weak writing assistant tools. Genmoji were cited as a fun exception.

## Key developments in 2024

- MLX — excellent array framework for Apple Silicon with Python library
- [[AppleIntelligence]] — underwhelming LLM features (notification summaries, writing tools, Genmoji)
- [[MLXvlm]] — community project for vision LLMs on Apple Silicon

## Connections

- MLX — their ML library (excellent)
- [[AppleIntelligence]] — their LLM features (disappointing)
- [[LLaMA]] — Llama models run on MLX
- [[Qwen]] — Qwen models run on MLX",,wiki/entities/Apple.md,"# Apple Apple is a technology company whose AI initiatives in 2024 had a mixed reception. Their MLX library for Apple Silicon received high praise, enabling GPT-4 class models on Mac hardware. However, their [[AppleIntel","['company', 'hardware', 'ai']",entity,6
